Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
01/04/1976,09:00,32,861,25,1,18,142,1,18,14,1,18,0,1,18,0,1,18,0,1,18,0,1,31,3,B,8,3,B,8,-3.2,B,8,-6.2,B,8,70,B,8,877,B,8,230,B,8,7.0,B,8,-9900,?,0,77777,B,8,0.7,E,8,0.011,F,8,-9900.000,?,0,-9900,-9900,?,0
01/04/1976,10:00,189,1415,87,1,18,139,1,18,69,1,18,93,1,18,89,1,18,81,1,18,146,1,31,7,B,8,5,B,8,-2.4,B,8,-5.5,B,8,68,B,8,876,B,8,200,B,8,5.8,B,8,-9900,?,0,77777,B,8,0.7,E,8,0.011,F,8,-9900.000,?,0,-9900,-9900,?,0
01/04/1976,11:00,328,1415,113,1,13,94,1,9,92,1,13,124,1,13,78,1,9,105,1,13,200,1,21,10,A,7,8,A,7,-1.7,A,7,-7.2,A,7,66,A,7,876,A,7,170,A,7,4.6,A,7,96600,A,7,3050,A,7,0.7,E,8,0.011,F,8,-9900.000,?,0,-9900,-9900,?,0
01/04/1976,12:00,418,1415,176,1,9,109,1,9,144,1,13,189,1,9,98,1,9,160,1,13,322,1,18,10,B,8,8,B,8,-1.5,B,8,-4.4,B,8,68,B,8,875,B,8,160,B,8,4.4,B,8,-9900,?,0,3050,B,8,0.7,E,8,0.011,F,8,-9900.000,?,0,-9900,-9900,?,0
01/04/1976,13:00,451,1415,159,1,9,91,1,9,130,1,13,173,1,9,85,1,9,146,1,13,293,1,18,10,B,8,8,B,8,-1.3,B,8,-4.0,B,8,70,B,8,873,B,8,160,B,8,4.3,B,8,-9900,?,0,3050,B,8,0.8,E,8,0.011,F,8,-9900.000,?,0,-9900,-9900,?,0
01/04/1976,14:00,426,1415,146,1,9,128,1,9,107,1,13,160,1,9,117,1,9,124,1,13,239,1,18,10,A,7,8,A,7,-1.1,A,7,-5.6,A,7,72,A,7,871,A,7,150,A,7,4.1,A,7,96600,A,7,3050,A,7,0.8,E,8,0.011,F,8,-9900.000,?,0,-9900,-9900,?,0
01/04/1976,15:00,344,1415,130,1,13,60,1,9,115,1,13,142,1,13,52,1,9,129,1,13,277,1,21,10,B,8,9,B,8,-0.2,B,8,-3.6,B,8,68,B,8,870,B,8,170,B,8,6.2,B,8,-9900,?,0,3050,B,8,0.8,E,8,0.011,F,8,-9900.000,?,0,-9900,-9900,?,0
01/04/1976,16:00,212,1415,66,1,13,24,1,9,62,1,13,72,1,13,18,1,9,69,1,13,146,1,21,10,B,8,9,B,8,0.8,B,8,-3.5,B,8,63,B,8,870,B,8,200,B,8,8.2,B,8,-9900,?,0,3050,B,8,0.8,E,8,0.011,F,8,-9900.000,?,0,-9900,-9900,?,0
01/04/1976,17:00,49,1073,19,1,13,5,1,9,19,1,13,21,1,13,0,1,9,21,1,13,61,1,21,10,A,7,10,A,7,1.7,A,7,-5.6,A,7,59,A,7,869,A,7,220,A,7,10.3,A,7,80500,A,7,3050,A,7,0.8,E,8,0.011,F,8,-9900.000,?,0,-9900,-9900,?,0
01/04/1976,18:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,B,8,8,B,8,1.5,B,8,-3.4,B,8,62,B,8,868,B,8,220,B,8,12.9,B,8,-9900,?,0,77777,B,8,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/04/1976,19:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,B,8,5,B,8,1.3,B,8,-3.0,B,8,64,B,8,868,B,8,230,B,8,15.4,B,8,-9900,?,0,77777,B,8,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/04/1976,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,A,7,3,A,7,1.1,A,7,-4.4,A,7,67,A,7,867,A,7,230,A,7,18.0,A,7,32200,A,7,77777,A,7,0.8,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/04/1976,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,B,8,2,B,8,-1.9,B,8,-4.4,B,8,72,B,8,868,B,8,220,B,8,14.6,B,8,-9900,?,0,77777,B,8,0.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/04/1976,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,B,8,1,B,8,-4.8,B,8,-6.2,B,8,76,B,8,869,B,8,220,B,8,11.1,B,8,-9900,?,0,77777,B,8,0.7,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/04/1976,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,-7.8,A,7,-10.6,A,7,81,A,7,869,A,7,210,A,7,7.7,A,7,32200,A,7,77777,A,7,0.6,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/04/1976,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,B,8,2,B,8,-10.4,B,8,-10.4,B,8,83,B,8,870,B,8,260,B,8,7.4,B,8,-9900,?,0,77777,B,8,0.5,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/05/1976,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,B,8,3,B,8,-13.0,B,8,-13.0,B,8,85,B,8,870,B,8,300,B,8,7.0,B,8,-9900,?,0,77777,B,8,0.5,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/05/1976,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,6,A,7,5,A,7,-15.6,A,7,-17.2,A,7,87,A,7,870,A,7,350,A,7,6.7,A,7,32200,A,7,910,A,7,0.4,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/05/1976,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7,B,8,7,B,8,-15.6,B,8,-15.6,B,8,86,B,8,870,B,8,350,B,8,7.2,B,8,-9900,?,0,657,B,8,0.4,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/05/1976,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,B,8,8,B,8,-15.6,B,8,-15.6,B,8,84,B,8,871,B,8,360,B,8,7.7,B,8,-9900,?,0,403,B,8,0.4,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/05/1976,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-15.6,A,7,-17.8,A,7,83,A,7,871,A,7,360,A,7,8.2,A,7,4800,A,7,150,A,7,0.4,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/05/1976,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,10,B,8,-16.7,B,8,-17.2,B,8,79,B,8,872,B,8,360,B,8,8.4,B,8,-9900,?,0,283,B,8,0.4,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/05/1976,07:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,10,B,8,-17.8,B,8,-19.0,B,8,76,B,8,872,B,8,350,B,8,8.6,B,8,-9900,?,0,417,B,8,0.4,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/05/1976,08:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-18.9,A,7,-22.8,A,7,72,A,7,872,A,7,350,A,7,8.8,A,7,4800,A,7,550,A,7,0.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/05/1976,09:00,32,861,11,1,13,3,1,9,11,1,13,0,1,13,0,1,9,0,1,13,0,1,21,10,B,8,10,B,8,-19.1,B,8,-22.0,B,8,68,B,8,874,B,8,350,B,8,8.6,B,8,-9900,?,0,520,B,8,0.3,E,8,0.017,F,8,-9900.000,?,0,-9900,-9900,?,0
01/05/1976,10:00,190,1415,50,1,13,2,1,9,50,1,13,56,1,13,0,1,9,56,1,13,162,1,21,10,B,8,10,B,8,-19.2,B,8,-22.6,B,8,63,B,8,875,B,8,350,B,8,8.4,B,8,-9900,?,0,490,B,8,0.3,E,8,0.017,F,8,-9900.000,?,0,-9900,-9900,?,0
01/05/1976,11:00,330,1415,105,1,13,10,1,9,103,1,13,116,1,13,5,1,9,115,1,13,331,1,21,10,A,7,10,A,7,-19.4,A,7,-25.6,A,7,59,A,7,877,A,7,350,A,7,8.2,A,7,8000,A,7,460,A,7,0.3,E,8,0.017,F,8,-9900.000,?,0,-9900,-9900,?,0
01/05/1976,12:00,419,1415,98,1,9,15,1,9,93,1,13,111,1,9,8,1,9,108,1,13,352,1,18,10,B,8,8,B,8,-20.0,B,8,-24.6,B,8,55,B,8,877,B,8,350,B,8,7.7,B,8,-9900,?,0,77777,B,8,0.3,E,8,0.017,F,8,-9900.000,?,0,-9900,-9900,?,0
01/05/1976,13:00,453,1415,197,1,18,136,1,18,154,1,18,213,1,18,126,1,18,172,1,18,348,1,31,10,B,8,7,B,8,-20.5,B,8,-26.0,B,8,51,B,8,878,B,8,360,B,8,7.2,B,8,-9900,?,0,77777,B,8,0.3,E,8,0.017,F,8,-9900.000,?,0,-9900,-9900,?,0
01/05/1976,14:00,429,1415,229,1,13,494,1,13,80,1,13,237,1,13,436,1,13,104,1,13,148,1,23,10,A,7,5,A,7,-21.1,A,7,-29.4,A,7,47,A,7,878,A,7,360,A,7,6.7,A,7,32200,A,7,77777,A,7,0.3,E,8,0.017,F,8,-9900.000,?,0,-9900,-9900,?,0
01/05/1976,15:00,348,1415,142,1,18,231,1,18,85,1,18,151,1,18,192,1,18,104,1,18,163,1,31,9,B,8,5,B,8,-21.8,B,8,-27.6,B,8,49,B,8,879,B,8,350,B,8,5.3,B,8,-9900,?,0,77777,B,8,0.3,E,8,0.017,F,8,-9900.000,?,0,-9900,-9900,?,0
01/05/1976,16:00,216,1415,81,1,18,188,1,18,53,1,18,87,1,18,121,1,18,68,1,18,99,1,31,8,B,8,4,B,8,-22.6,B,8,-27.7,B,8,52,B,8,880,B,8,350,B,8,4.0,B,8,-9900,?,0,77777,B,8,0.3,E,8,0.017,F,8,-9900.000,?,0,-9900,-9900,?,0
01/05/1976,17:00,52,1097,26,1,13,48,1,13,22,1,13,27,1,13,19,1,13,26,1,13,45,1,23,7,A,7,4,A,7,-23.3,A,7,-30.0,A,7,54,A,7,881,A,7,340,A,7,2.6,A,7,32200,A,7,3050,A,7,0.3,E,8,0.017,F,8,-9900.000,?,0,-9900,-9900,?,0
01/05/1976,18:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,B,8,3,B,8,-24.2,B,8,-28.6,B,8,57,B,8,881,B,8,350,B,8,1.7,B,8,-9900,?,0,77777,B,8,0.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/05/1976,19:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,B,8,1,B,8,-25.2,B,8,-28.9,B,8,60,B,8,881,B,8,350,B,8,0.9,B,8,-9900,?,0,77777,B,8,0.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/05/1976,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,-26.1,A,7,-31.1,A,7,63,A,7,881,A,7,0,A,7,0.0,A,7,32200,A,7,77777,A,7,0.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/05/1976,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,-26.1,B,8,-29.0,B,8,63,B,8,881,B,8,0,B,8,0.0,B,8,-9900,?,0,77777,B,8,0.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/05/1976,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,-26.1,B,8,-28.8,B,8,63,B,8,881,B,8,0,B,8,0.0,B,8,-9900,?,0,77777,B,8,0.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/05/1976,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,-26.1,A,7,-31.1,A,7,63,A,7,881,A,7,0,A,7,0.0,A,7,32200,A,7,77777,A,7,0.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/05/1976,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,-26.3,B,8,-28.5,B,8,64,B,8,880,B,8,20,B,8,0.9,B,8,-9900,?,0,77777,B,8,0.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/06/1976,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,B,8,0,B,8,-26.5,B,8,-28.5,B,8,65,B,8,880,B,8,40,B,8,1.7,B,8,-9900,?,0,77777,B,8,0.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/06/1976,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,-26.7,A,7,-31.1,A,7,66,A,7,880,A,7,60,A,7,2.6,A,7,32200,A,7,77777,A,7,0.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/06/1976,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,B,8,1,B,8,-26.1,B,8,-28.2,B,8,65,B,8,881,B,8,40,B,8,2.6,B,8,-9900,?,0,77777,B,8,0.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/06/1976,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,B,8,3,B,8,-25.6,B,8,-27.8,B,8,64,B,8,882,B,8,20,B,8,2.6,B,8,-9900,?,0,77777,B,8,0.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/06/1976,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7,A,7,4,A,7,-25.0,A,7,-30.0,A,7,63,A,7,882,A,7,360,A,7,2.6,A,7,32200,A,7,730,A,7,0.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/06/1976,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,B,8,6,B,8,-25.0,B,8,-28.0,B,8,62,B,8,883,B,8,360,B,8,3.5,B,8,-9900,?,0,730,B,8,0.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/06/1976,07:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,B,8,8,B,8,-25.0,B,8,-28.3,B,8,61,B,8,885,B,8,360,B,8,4.3,B,8,-9900,?,0,730,B,8,0.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/06/1976,08:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-25.0,A,7,-30.6,A,7,60,A,7,886,A,7,360,A,7,5.2,A,7,8000,A,7,730,A,7,0.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/06/1976,09:00,33,861,15,1,13,2,1,9,15,1,13,0,1,13,0,1,9,0,1,13,0,1,21,10,B,8,10,B,8,-25.6,B,8,-29.8,B,8,58,B,8,887,B,8,360,B,8,5.9,B,8,-9900,?,0,740,B,8,0.3,E,8,0.015,F,8,-9900.000,?,0,-9900,-9900,?,0
01/06/1976,10:00,191,1415,52,1,13,5,1,9,51,1,13,57,1,13,1,1,9,57,1,13,164,1,21,10,B,8,10,B,8,-26.1,B,8,-30.3,B,8,55,B,8,888,B,8,350,B,8,6.5,B,8,-9900,?,0,750,B,8,0.3,E,8,0.015,F,8,-9900.000,?,0,-9900,-9900,?,0
01/06/1976,11:00,331,1415,126,1,13,9,1,9,124,1,13,137,1,13,5,1,9,135,1,13,363,1,21,10,A,7,10,A,7,-26.7,A,7,-33.3,A,7,53,A,7,889,A,7,350,A,7,7.2,A,7,3200,A,7,760,A,7,0.3,E,8,0.015,F,8,-9900.000,?,0,-9900,-9900,?,0
01/06/1976,12:00,422,1415,198,1,9,94,1,9,170,1,13,216,1,9,87,1,9,190,1,13,401,1,18,10,B,8,8,B,8,-26.3,B,8,-30.9,B,8,52,B,8,889,B,8,350,B,8,6.5,B,8,-9900,?,0,77777,B,8,0.3,E,8,0.015,F,8,-9900.000,?,0,-9900,-9900,?,0
01/06/1976,13:00,456,1415,230,1,18,285,1,18,138,1,18,242,1,18,264,1,18,157,1,18,285,1,31,10,B,8,6,B,8,-26.0,B,8,-30.8,B,8,52,B,8,890,B,8,360,B,8,5.9,B,8,-9900,?,0,77777,B,8,0.3,E,8,0.015,F,8,-9900.000,?,0,-9900,-9900,?,0
01/06/1976,14:00,432,1415,260,1,13,491,1,13,110,1,13,270,1,13,436,1,13,136,1,13,208,1,23,10,A,7,4,A,7,-25.6,A,7,-32.8,A,7,51,A,7,890,A,7,360,A,7,5.2,A,7,32200,A,7,77777,A,7,0.3,E,8,0.015,F,8,-9900.000,?,0,-9900,-9900,?,0
01/06/1976,15:00,351,1415,176,1,18,341,1,18,91,1,18,182,1,18,281,1,18,112,1,18,170,1,31,9,B,8,4,B,8,-26.1,B,8,-30.9,B,8,53,B,8,890,B,8,360,B,8,4.8,B,8,-9900,?,0,77777,B,8,0.3,E,8,0.015,F,8,-9900.000,?,0,-9900,-9900,?,0
01/06/1976,16:00,219,1415,114,1,18,198,1,18,84,1,18,117,1,18,128,1,18,97,1,18,174,1,31,9,B,8,4,B,8,-26.7,B,8,-31.1,B,8,54,B,8,891,B,8,350,B,8,4.5,B,8,-9900,?,0,77777,B,8,0.3,E,8,0.015,F,8,-9900.000,?,0,-9900,-9900,?,0
01/06/1976,17:00,55,1120,28,1,13,36,1,13,25,1,13,29,1,13,14,1,13,28,1,13,51,1,23,8,A,7,4,A,7,-27.2,A,7,-33.3,A,7,56,A,7,892,A,7,350,A,7,4.1,A,7,80500,A,7,77777,A,7,0.3,E,8,0.015,F,8,-9900.000,?,0,-9900,-9900,?,0
01/06/1976,18:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,B,8,6,B,8,-27.0,B,8,-31.3,B,8,56,B,8,892,B,8,350,B,8,3.9,B,8,-9900,?,0,77777,B,8,0.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/06/1976,19:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,B,8,8,B,8,-26.9,B,8,-31.1,B,8,56,B,8,893,B,8,360,B,8,3.8,B,8,-9900,?,0,77777,B,8,0.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/06/1976,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-26.7,A,7,-32.8,A,7,56,A,7,893,A,7,360,A,7,3.6,A,7,20900,A,7,1040,A,7,0.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/06/1976,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,B,8,9,B,8,-26.7,B,8,-30.7,B,8,56,B,8,893,B,8,340,B,8,3.3,B,8,-9900,?,0,1040,B,8,0.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/06/1976,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7,B,8,7,B,8,-26.7,B,8,-30.5,B,8,56,B,8,893,B,8,330,B,8,2.9,B,8,-9900,?,0,1040,B,8,0.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/06/1976,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,6,A,7,6,A,7,-26.7,A,7,-32.8,A,7,56,A,7,893,A,7,310,A,7,2.6,A,7,32200,A,7,1040,A,7,0.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/06/1976,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,6,B,8,6,B,8,-27.2,B,8,-30.6,B,8,57,B,8,893,B,8,320,B,8,2.8,B,8,-9900,?,0,1403,B,8,0.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/07/1976,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7,B,8,5,B,8,-27.8,B,8,-30.9,B,8,58,B,8,893,B,8,320,B,8,2.9,B,8,-9900,?,0,1767,B,8,0.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/07/1976,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7,A,7,5,A,7,-28.3,A,7,-33.9,A,7,59,A,7,893,A,7,330,A,7,3.1,A,7,32200,A,7,2130,A,7,0.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/07/1976,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,B,8,7,B,8,-27.6,B,8,-30.6,B,8,59,B,8,893,B,8,350,B,8,2.9,B,8,-9900,?,0,1553,B,8,0.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/07/1976,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,B,8,8,B,8,-26.8,B,8,-29.9,B,8,60,B,8,893,B,8,360,B,8,2.8,B,8,-9900,?,0,977,B,8,0.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/07/1976,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-26.1,A,7,-31.7,A,7,60,A,7,893,A,7,20,A,7,2.6,A,7,6400,A,7,400,A,7,0.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/07/1976,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,10,B,8,-26.1,B,8,-29.5,B,8,60,B,8,893,B,8,70,B,8,2.6,B,8,-9900,?,0,520,B,8,0.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/07/1976,07:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,10,B,8,-26.1,B,8,-29.6,B,8,60,B,8,893,B,8,110,B,8,2.6,B,8,-9900,?,0,640,B,8,0.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/07/1976,08:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-26.1,A,7,-31.7,A,7,60,A,7,892,A,7,160,A,7,2.6,A,7,4800,A,7,760,A,7,0.3,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
01/07/1976,09:00,33,861,12,1,13,1,1,9,12,1,13,0,1,13,0,1,9,0,1,13,0,1,21,10,B,8,10,B,8,-25.9,B,8,-29.8,B,8,60,B,8,893,B,8,110,B,8,1.7,B,8,-9900,?,0,710,B,8,0.3,E,8,0.011,F,8,-9900.000,?,0,-9900,-9900,?,0
01/07/1976,10:00,193,1415,62,1,13,6,1,9,61,1,13,67,1,13,1,1,9,67,1,13,183,1,21,10,B,8,10,B,8,-25.8,B,8,-29.2,B,8,60,B,8,893,B,8,50,B,8,0.9,B,8,-9900,?,0,660,B,8,0.3,E,8,0.011,F,8,-9900.000,?,0,-9900,-9900,?,0
01/07/1976,11:00,333,1415,114,1,13,14,1,9,110,1,13,124,1,13,8,1,9,122,1,13,345,1,21,10,A,7,10,A,7,-25.6,A,7,-31.1,A,7,60,A,7,893,A,7,0,A,7,0.0,A,7,800,A,7,610,A,7,0.3,E,8,0.011,F,8,-9900.000,?,0,-9900,-9900,?,0
01/07/1976,12:00,424,1415,189,1,9,73,1,9,167,1,13,206,1,9,68,1,9,186,1,13,398,1,18,9,B,8,8,B,8,-25.4,B,8,-29.1,B,8,58,B,8,892,B,8,50,B,8,1.0,B,8,-9900,?,0,77777,B,8,0.3,E,8,0.011,F,8,-9900.000,?,0,-9900,-9900,?,0
01/07/1976,13:00,459,1415,229,1,18,311,1,18,128,1,18,243,1,18,289,1,18,149,1,18,260,1,31,7,B,8,5,B,8,-25.2,B,8,-29.4,B,8,56,B,8,892,B,8,110,B,8,2.1,B,8,-9900,?,0,77777,B,8,0.3,E,8,0.011,F,8,-9900.000,?,0,-9900,-9900,?,0
01/07/1976,14:00,435,1415,241,1,13,412,1,13,114,1,13,250,1,13,367,1,13,136,1,13,217,1,23,6,A,7,3,A,7,-25.0,A,7,-31.7,A,7,54,A,7,891,A,7,160,A,7,3.1,A,7,32200,A,7,77777,A,7,0.3,E,8,0.011,F,8,-9900.000,?,0,-9900,-9900,?,0
01/07/1976,15:00,355,1415,160,1,18,323,1,18,80,1,18,169,1,18,268,1,18,101,1,18,147,1,31,7,B,8,4,B,8,-25.7,B,8,-29.8,B,8,57,B,8,891,B,8,140,B,8,3.1,B,8,-9900,?,0,77777,B,8,0.3,E,8,0.011,F,8,-9900.000,?,0,-9900,-9900,?,0
01/07/1976,16:00,223,1415,107,1,18,315,1,18,58,1,18,111,1,18,210,1,18,78,1,18,106,1,31,9,B,8,4,B,8,-26.5,B,8,-30.0,B,8,59,B,8,890,B,8,130,B,8,3.1,B,8,-9900,?,0,77777,B,8,0.3,E,8,0.011,F,8,-9900.000,?,0,-9900,-9900,?,0
